Fecha de Toma de Muestra,Hora de Toma de Muestra,Fecha de Entrega al Laboratorio,Codigo de la Muestra,NSPM,Codigo del Laboratorio,Tipo de Muestra,Clasificacion de la Muestra,Color Aparente,Turbiedad,pH,Cloro Residual Libre,Dureza Total,Hierro Total,Cloruros,Alcalinidad,Sulfatos,Nitratos,Coliformes Totales,Tecnica Empleada para la Determinacion de los Coliformes Totales,Escherichia Coli,Tecnica Empleada para la Determinacion de la Escherichia Coli,Resultados del IRCA por Muestra
12/9/2021,6:45:00,12/9/2021,22-0411-1,18469,1074.00,2.00,2.00,2.80,0.40,6.86,1.35,51.01,-2.13,9.47,43.26,11.68,3.35,0.00,1.00,0.00,0.00,24.26
12/10/2021,7:50:00,12/10/2021,22-0411-2,18475,1075.00,2.00,2.00,2.50,0.20,6.78,0.95,52.19,-2.76,10.54,40.28,9.63,8.62,0.00,1.00,0.00,0.00,23.73
12/11/2021,16:39:00,12/11/2021,22-0411-3,18480,1076.00,2.00,2.00,3.50,0.60,6.79,1.46,51.14,-0.25,11.07,42.84,7.78,4.38,0.00,1.00,0.00,0.00,21.13
12/12/2021,0:31:00,12/12/2021,22-0413-1,18463,1077.00,2.00,2.00,2.80,0.40,6.81,1.42,54.71,-1.59,8.89,41.49,12.11,4.24,0.00,1.00,0.00,0.00,23.72
12/13/2021,14:07:00,12/13/2021,22-0413-2,18465,1078.00,2.00,2.00,3.50,0.40,6.91,1.50,54.46,-2.62,8.75,41.71,11.03,6.75,0.00,1.00,0.00,0.00,23.26
12/14/2021,8:24:00,12/14/2021,22-0413-3,79299,1079.00,2.00,2.00,2.80,0.10,6.82,1.76,49.97,2.90,11.55,40.85,10.83,5.89,0.00,1.00,0.00,0.00,20.62
12/15/2021,18:31:00,12/15/2021,22-0415-1,18464,1080.00,2.00,2.00,2.50,0.40,6.78,1.44,51.14,0.78,8.97,43.95,7.68,6.04,0.00,1.00,0.00,0.00,20.80
12/16/2021,1:40:00,12/16/2021,22-0415-2,18466,1081.00,2.00,2.00,2.50,0.50,6.79,1.49,55.03,0.93,14.51,44.76,13.16,7.99,0.00,1.00,0.00,0.00,23.30
12/17/2021,10:54:00,12/17/2021,22-0415-3,18470,1082.00,2.00,2.00,2.50,0.40,6.74,1.49,49.65,2.28,13.52,42.33,11.01,6.69,0.00,1.00,0.00,0.00,23.42
12/18/2021,1:54:00,12/18/2021,22-0417-1,27106,1083.00,2.00,2.00,2.50,0.30,6.78,1.57,44.40,0.03,13.60,35.30,10.00,7.20,0.00,1.00,0.00,0.00,21.50
12/19/2021,6:24:00,12/19/2021,22-0417-2,18471,1084.00,2.00,2.00,2.50,0.20,6.82,1.64,42.80,0.03,12.30,34.30,10.00,7.40,0.00,1.00,0.00,0.00,25.28
12/20/2021,19:20:00,12/20/2021,22-0417-3,18477,1085.00,2.00,2.00,2.50,0.20,6.76,1.48,49.96,0.84,13.29,44.16,12.29,5.73,0.00,1.00,0.00,0.00,25.07
12/21/2021,4:49:00,12/21/2021,22-0419-1,18472,1086.00,2.00,2.00,6.30,0.60,6.96,1.57,51.43,-2.77,14.35,39.95,8.36,7.31,0.00,1.00,0.00,0.00,25.42
12/22/2021,20:13:00,12/22/2021,22-0419-2,18473,1087.00,2.00,2.00,6.00,0.50,6.96,1.63,50.57,0.68,11.79,43.32,13.01,8.89,0.00,1.00,0.00,0.00,22.67
12/23/2021,14:27:00,12/23/2021,22-0419-3,18476,1088.00,2.00,2.00,3.50,0.40,6.86,1.54,51.18,2.44,10.82,43.14,11.53,4.98,0.00,1.00,0.00,0.00,21.16
12/24/2021,22:38:00,12/24/2021,22-0421-1,27107,1089.00,2.00,2.00,3.50,0.20,6.72,1.55,50.58,2.80,14.56,44.45,9.26,7.13,0.00,1.00,0.00,0.00,24.73
12/25/2021,13:33:00,12/25/2021,22-0421-2,18479,1090.00,2.00,2.00,2.80,0.20,6.77,1.62,50.61,1.37,14.00,42.37,8.57,5.56,0.00,1.00,0.00,0.00,22.93
12/26/2021,13:36:00,12/26/2021,22-0421-3,79300,1091.00,2.00,2.00,2.50,0.10,6.76,1.61,51.33,2.05,11.23,43.49,8.39,3.68,0.00,1.00,0.00,0.00,23.28
12/27/2021,10:20:00,12/27/2021,22-0423-1,18461,1092.00,2.00,2.00,4.20,0.40,6.89,1.57,52.42,0.10,13.96,43.85,10.16,7.08,0.00,1.00,0.00,0.00,21.67
12/28/2021,12:07:00,12/28/2021,22-0423-2,18469,1093.00,2.00,2.00,7.00,0.40,6.90,1.58,52.93,2.89,9.87,43.01,11.42,4.80,0.00,1.00,0.00,0.00,24.80
12/29/2021,5:52:00,12/29/2021,22-0423-3,18474,1094.00,2.00,2.00,4.50,0.50,6.89,1.77,54.19,-2.52,12.88,41.42,9.56,4.54,0.00,1.00,0.00,0.00,21.21
12/30/2021,14:37:00,12/30/2021,22-0425-1,79298,1095.00,2.00,2.00,3.50,0.40,7.00,1.54,51.03,-1.70,10.36,41.55,12.14,7.68,0.00,1.00,0.00,0.00,23.32
12/31/2021,4:01:00,12/31/2021,22-0425-2,18475,1096.00,2.00,2.00,2.50,0.20,7.00,1.30,52.81,0.67,11.31,42.87,10.20,7.42,0.00,1.00,0.00,0.00,21.51
1/1/2022,13:34:00,1/1/2022,22-0425-3,18480,1097.00,2.00,2.00,2.50,0.20,6.84,1.54,50.43,-2.62,14.26,44.04,8.40,3.67,0.00,1.00,0.00,0.00,26.09
1/2/2022,15:22:00,1/2/2022,22-0427-1,18473,1098.00,2.00,2.00,2.80,0.20,7.04,1.73,52.89,2.59,8.84,42.86,12.13,7.04,0.00,1.00,0.00,0.00,21.43
1/3/2022,9:15:00,1/3/2022,22-0427-2,18476,1099.00,2.00,2.00,3.50,0.50,6.87,1.65,51.88,-0.08,12.21,43.10,7.75,7.55,0.00,1.00,0.00,0.00,26.55
1/4/2022,19:19:00,1/4/2022,22-0427-3,18477,1100.00,2.00,2.00,4.20,0.60,6.83,1.67,52.49,-0.78,8.94,43.57,8.50,5.10,0.00,1.00,0.00,0.00,25.35
1/5/2022,7:48:00,1/5/2022,22-0429-1,18473,1101.00,2.00,3.00,2.50,0.30,7.10,1.30,52.90,0.03,10.20,49.30,10.00,8.80,0.00,1.00,0.00,0.00,21.17
1/6/2022,14:46:00,1/6/2022,22-0429-2,18474,1102.00,2.00,3.00,4.20,0.30,7.00,1.50,46.40,0.03,10.20,46.50,10.00,9.30,0.00,1.00,0.00,0.00,20.95
1/7/2022,21:46:00,1/7/2022,22-0429-3,18475,1103.00,2.00,3.00,7.00,0.70,6.90,1.50,52.50,-2.65,9.30,48.10,10.00,7.08,0.00,1.00,0.00,0.00,23.62
1/8/2022,5:52:00,1/8/2022,22-0429-4,18476,1104.00,2.00,3.00,2.50,0.20,7.00,1.50,52.90,-2.69,8.90,47.70,10.00,6.06,0.00,1.00,0.00,0.00,21.94
1/9/2022,3:07:00,1/9/2022,22-0429-5,18477,1105.00,2.00,3.00,3.50,0.20,7.00,1.40,52.50,1.97,8.90,48.70,10.00,8.23,0.00,1.00,0.00,0.00,26.57
1/10/2022,21:41:00,1/10/2022,22-0431-1,18464,1106.00,2.00,2.00,2.80,0.50,6.74,1.39,50.02,2.70,14.56,42.32,10.00,5.02,0.00,1.00,0.00,0.00,21.05
1/11/2022,16:41:00,1/11/2022,22-0431-2,18466,1107.00,2.00,2.00,5.60,0.60,6.69,1.12,49.80,-1.59,13.20,44.41,11.63,5.20,0.00,1.00,0.00,0.00,20.96
1/12/2022,23:48:00,1/12/2022,22-0431-3,79299,1108.00,2.00,2.00,2.80,0.20,6.72,1.40,49.96,-0.99,13.22,43.78,9.82,6.13,0.00,1.00,0.00,0.00,22.04
1/13/2022,18:22:00,1/13/2022,22-0433-1,18465,1109.00,2.00,2.00,14.00,1.20,6.68,1.48,55.46,2.51,11.79,43.18,11.29,4.98,0.00,1.00,0.00,0.00,25.25
1/14/2022,22:43:00,1/14/2022,22-0433-2,18470,1110.00,2.00,2.00,4.50,0.50,6.79,1.64,53.32,-1.30,14.64,42.74,8.28,5.76,0.00,1.00,0.00,0.00,24.68
1/15/2022,18:23:00,1/15/2022,22-0433-3,18472,1111.00,2.00,2.00,8.40,0.70,6.90,1.77,50.93,-2.91,13.45,43.08,9.21,5.07,0.00,1.00,0.00,0.00,20.73
1/16/2022,4:43:00,1/16/2022,22-0435-1,18471,1112.00,2.00,2.00,2.50,0.10,7.12,1.66,49.91,1.48,11.74,43.40,13.11,7.88,0.00,1.00,0.00,0.00,24.59
1/17/2022,11:23:00,1/17/2022,22-0435-2,27107,1113.00,2.00,2.00,2.50,0.30,6.95,1.60,51.41,-0.62,9.14,44.74,13.14,8.29,0.00,1.00,0.00,0.00,24.89
1/18/2022,14:38:00,1/18/2022,22-0435-3,79300,1114.00,2.00,2.00,3.50,0.40,6.88,1.63,50.18,0.93,12.20,42.46,8.22,6.79,0.00,1.00,0.00,0.00,25.67
1/19/2022,23:18:00,1/19/2022,22-0437-1,18463,1115.00,2.00,2.00,2.80,0.30,7.03,1.55,49.80,1.51,11.23,44.45,13.24,7.59,0.00,1.00,0.00,0.00,22.51
1/20/2022,4:21:00,1/20/2022,22-0437-2,27106,1116.00,2.00,2.00,2.80,0.30,6.93,1.66,49.71,-1.09,14.21,41.95,13.09,8.80,0.00,1.00,0.00,0.00,26.51
1/21/2022,17:29:00,1/21/2022,22-0437-3,18474,1117.00,2.00,2.00,3.50,0.30,7.00,1.71,54.71,0.77,12.52,45.42,9.82,6.32,0.00,1.00,0.00,0.00,23.57
1/22/2022,21:37:00,1/22/2022,22-0439-1,18461,1118.00,2.00,2.00,2.80,0.30,6.80,1.65,51.57,-1.98,9.57,42.66,11.24,3.79,0.00,1.00,0.00,0.00,26.54
1/23/2022,4:58:00,1/23/2022,22-0439-2,18469,1119.00,2.00,2.00,3.50,0.30,6.75,1.66,53.87,0.68,14.15,43.12,8.77,3.89,0.00,1.00,0.00,0.00,24.65
1/24/2022,11:36:00,1/24/2022,22-0439-3,18480,1120.00,2.00,2.00,2.50,0.20,6.76,1.76,51.91,-2.51,12.53,45.19,10.26,6.00,0.00,1.00,0.00,0.00,22.26
1/25/2022,5:26:00,1/25/2022,22-0441-1,79298,1121.00,2.00,2.00,2.80,0.20,6.93,1.72,50.12,-2.70,10.36,40.53,8.72,5.32,0.00,1.00,0.00,0.00,25.44
1/26/2022,4:20:00,1/26/2022,22-0441-2,18477,1122.00,2.00,2.00,3.50,0.50,6.83,1.49,55.39,-1.69,13.45,42.19,8.14,8.49,0.00,1.00,0.00,0.00,22.57
1/27/2022,16:18:00,1/27/2022,22-0441-3,18479,1123.00,2.00,2.00,2.50,0.10,6.79,1.63,53.08,-2.50,10.99,39.79,7.44,3.46,0.00,1.00,0.00,0.00,25.00
1/28/2022,7:19:00,1/28/2022,22-0443-1,18464,1124.00,2.00,2.00,4.90,0.30,6.95,1.77,50.63,-0.59,9.98,41.62,13.14,8.23,0.00,1.00,0.00,0.00,25.65
1/29/2022,18:25:00,1/29/2022,22-0443-2,18466,1125.00,2.00,2.00,2.50,0.40,6.82,1.29,50.03,-1.60,9.81,43.23,8.63,5.60,0.00,1.00,0.00,0.00,20.86
1/30/2022,17:07:00,1/30/2022,22-0443-3,79299,1126.00,2.00,2.00,4.50,0.40,6.92,1.77,54.06,-1.01,12.27,41.27,11.84,6.71,0.00,1.00,0.00,0.00,23.16
1/31/2022,20:44:00,1/31/2022,22-0445-1,27107,1127.00,2.00,2.00,6.50,0.70,7.00,1.45,57.50,0.03,8.80,47.30,10.50,8.10,0.00,1.00,0.00,0.00,24.70
2/1/2022,18:16:00,2/1/2022,22-0445-2,18479,1128.00,2.00,2.00,3.50,0.50,6.89,1.58,58.90,0.03,9.70,47.10,10.00,8.80,0.00,1.00,0.00,0.00,21.55
2/2/2022,2:58:00,2/2/2022,22-0445-3,79300,1129.00,2.00,2.00,5.60,0.50,7.02,1.51,54.89,-1.64,10.59,42.09,7.61,7.52,0.00,1.00,0.00,0.00,22.18
2/3/2022,4:15:00,2/3/2022,22-0447-1,18470,1130.00,2.00,2.00,5.60,0.50,6.92,1.68,51.00,-0.46,14.22,43.92,12.97,7.71,0.00,1.00,0.00,0.00,23.10
2/4/2022,13:03:00,2/4/2022,22-0447-2,18472,1131.00,2.00,2.00,2.50,0.50,6.81,1.73,53.40,0.26,12.36,39.72,11.86,6.18,0.00,1.00,0.00,0.00,22.25
2/5/2022,22:05:00,2/5/2022,22-0447-3,18476,1132.00,2.00,2.00,2.50,0.40,6.97,1.57,54.18,0.43,12.11,39.73,7.89,7.64,0.00,1.00,0.00,0.00,25.58
2/6/2022,5:16:00,2/6/2022,22-0449-1,18465,1133.00,2.00,2.00,3.50,0.50,6.95,1.50,52.68,1.09,12.87,42.18,12.47,5.01,0.00,1.00,0.00,0.00,22.33
2/7/2022,17:37:00,2/7/2022,22-0449-2,18471,1134.00,2.00,2.00,2.50,0.10,6.92,1.58,51.56,-0.67,13.31,44.03,9.48,8.60,0.00,1.00,0.00,0.00,22.14
2/8/2022,22:29:00,2/8/2022,22-0449-3,18475,1135.00,2.00,2.00,3.50,0.30,6.87,1.52,51.76,0.34,13.98,45.47,13.24,3.66,0.00,1.00,0.00,0.00,23.86
2/9/2022,2:30:00,2/9/2022,22-0451-1,18461,1136.00,2.00,2.00,2.50,0.30,6.94,1.58,53.97,0.39,9.43,43.16,8.34,3.14,0.00,1.00,0.00,0.00,20.86
2/10/2022,8:57:00,2/10/2022,22-0451-2,18463,1137.00,2.00,2.00,2.50,0.30,6.78,1.46,54.26,-1.81,8.79,41.32,12.98,4.22,0.00,1.00,0.00,0.00,23.64
2/11/2022,15:34:00,2/11/2022,22-0451-3,18474,1138.00,2.00,2.00,4.90,0.50,6.98,1.70,50.41,-2.92,10.74,42.43,8.44,7.53,0.00,1.00,0.00,0.00,22.80
2/12/2022,17:58:00,2/12/2022,22-0453-1,27106,1139.00,2.00,2.00,4.50,0.40,6.72,1.43,50.14,2.25,8.90,44.89,8.35,5.92,0.00,1.00,0.00,0.00,21.89
2/13/2022,22:50:00,2/13/2022,22-0453-2,18473,1140.00,2.00,2.00,2.50,0.30,6.74,1.22,53.76,-0.80,9.72,39.90,9.90,8.72,0.00,1.00,0.00,0.00,22.70
2/14/2022,18:22:00,2/14/2022,22-0453-3,18480,1141.00,2.00,2.00,2.50,0.20,6.81,1.55,51.42,-0.35,14.22,40.93,13.36,3.76,0.00,1.00,0.00,0.00,22.69
2/15/2022,12:22:00,2/15/2022,22-0455-1,79298,1142.00,2.00,2.00,4.90,0.30,6.78,1.55,52.62,1.31,11.57,43.23,9.13,3.38,0.00,1.00,0.00,0.00,26.37
2/16/2022,7:33:00,2/16/2022,22-0455-2,79299,1143.00,2.00,2.00,4.20,0.40,6.75,1.56,54.04,-2.32,13.69,40.98,10.75,8.82,0.00,1.00,0.00,0.00,22.33
2/17/2022,18:25:00,2/17/2022,22-0455-3,18474,1144.00,2.00,2.00,8.40,0.70,6.61,1.43,53.48,-2.95,13.66,44.16,11.83,8.89,0.00,1.00,0.00,0.00,25.81
2/18/2022,8:27:00,2/18/2022,22-0457-1,18464,1145.00,2.00,2.00,2.80,0.40,6.79,1.61,52.84,-0.24,10.01,40.86,8.10,6.30,0.00,1.00,0.00,0.00,24.02
2/19/2022,4:43:00,2/19/2022,22-0457-2,18469,1146.00,2.00,2.00,2.80,0.20,6.78,1.45,54.37,1.61,12.63,43.84,11.84,3.41,0.00,1.00,0.00,0.00,22.98
2/20/2022,6:59:00,2/20/2022,22-0457-3,18475,1147.00,2.00,2.00,2.50,0.10,6.82,1.37,51.83,0.80,9.17,44.96,9.41,7.58,0.00,1.00,0.00,0.00,22.47
2/21/2022,13:15:00,2/21/2022,22-0459-1,18461,1148.00,2.00,2.00,2.50,0.20,6.94,1.48,50.50,0.03,8.40,47.60,10.00,8.50,0.00,1.00,0.00,0.00,25.54
2/22/2022,6:36:00,2/22/2022,22-0459-2,18463,1149.00,2.00,2.00,2.50,0.10,6.93,1.57,54.90,0.03,8.40,47.30,10.00,8.80,0.00,1.00,0.00,0.00,23.82
2/23/2022,10:22:00,2/23/2022,22-0459-3,18477,1150.00,2.00,2.00,2.50,0.40,6.84,1.53,53.72,2.60,11.77,42.55,8.09,4.10,0.00,1.00,0.00,0.00,23.86
2/24/2022,19:01:00,2/24/2022,22-0461-1,18466,1151.00,2.00,2.00,2.50,0.20,6.86,1.32,54.27,0.50,12.47,40.03,11.71,7.53,0.00,1.00,0.00,0.00,23.23
2/25/2022,21:28:00,2/25/2022,22-0461-2,18470,1152.00,2.00,2.00,2.80,0.40,6.77,1.51,52.29,-2.38,11.15,41.59,12.90,7.33,0.00,1.00,0.00,0.00,22.58
2/26/2022,0:41:00,2/26/2022,22-0461-3,18472,1153.00,2.00,2.00,6.30,0.60,6.86,1.61,55.49,2.89,11.81,41.32,12.94,3.37,0.00,1.00,0.00,0.00,21.90
2/27/2022,16:15:00,2/27/2022,22-0463-1,18465,1154.00,2.00,2.00,2.50,0.30,6.98,1.40,50.12,0.32,14.31,40.48,10.21,6.49,0.00,1.00,0.00,0.00,24.78
2/28/2022,5:10:00,2/28/2022,22-0463-2,18471,1155.00,2.00,2.00,2.50,0.20,6.75,1.40,50.08,2.59,12.70,40.86,11.07,8.36,0.00,1.00,0.00,0.00,21.60
3/1/2022,17:24:00,3/1/2022,22-0463-3,79300,1156.00,2.00,2.00,2.50,0.10,6.84,1.36,54.53,-0.56,11.73,45.34,9.79,4.85,0.00,1.00,0.00,0.00,24.91
3/2/2022,23:04:00,3/2/2022,22-0465-1,18461,1157.00,2.00,2.00,2.80,0.40,6.97,1.68,52.82,1.23,10.03,44.50,11.28,6.19,0.00,1.00,0.00,0.00,23.03
3/3/2022,16:40:00,3/3/2022,22-0465-2,18463,1158.00,2.00,2.00,4.20,0.50,6.96,1.63,51.48,-1.53,12.47,42.38,13.36,7.21,0.00,1.00,0.00,0.00,21.54
3/4/2022,10:18:00,3/4/2022,22-0465-3,18474,1159.00,2.00,2.00,4.20,0.50,6.92,1.70,53.53,2.05,11.02,39.82,9.99,8.40,0.00,1.00,0.00,0.00,25.56
3/5/2022,1:11:00,3/5/2022,22-0467-1,79298,1160.00,2.00,2.00,4.90,0.50,6.69,1.62,49.58,2.40,11.62,43.20,12.16,8.03,0.00,1.00,0.00,0.00,21.96
3/6/2022,12:46:00,3/6/2022,22-0467-2,18475,1161.00,2.00,2.00,7.00,0.50,6.69,1.26,52.97,-0.69,9.92,43.98,12.60,7.98,0.00,1.00,0.00,0.00,24.21
3/7/2022,16:27:00,3/7/2022,22-0467-3,18480,1162.00,2.00,2.00,2.50,0.10,6.78,1.63,54.49,-1.90,12.83,42.02,10.29,7.52,0.00,1.00,0.00,0.00,20.70
3/8/2022,0:39:00,3/8/2022,22-0469-1,18464,1163.00,2.00,2.00,2.50,0.30,6.71,1.57,55.33,2.16,11.03,40.10,9.42,5.51,0.00,1.00,0.00,0.00,22.64
3/9/2022,20:48:00,3/9/2022,22-0469-2,18469,1164.00,2.00,2.00,3.50,0.40,6.72,1.68,53.56,1.15,10.42,42.66,12.01,4.46,0.00,1.00,0.00,0.00,22.04
3/10/2022,11:28:00,3/10/2022,22-0469-3,27107,1165.00,2.00,2.00,3.50,0.30,6.74,1.58,51.72,1.28,12.81,45.09,10.68,4.99,0.00,1.00,0.00,0.00,20.82
3/11/2022,5:05:00,3/11/2022,22-0471-1,18466,1166.00,2.00,2.00,2.50,0.30,6.77,1.35,49.64,-2.36,11.61,43.71,9.86,4.96,0.00,1.00,0.00,0.00,23.47
3/12/2022,13:21:00,3/12/2022,22-0471-2,18470,1167.00,2.00,2.00,2.80,0.40,6.83,1.83,51.41,-2.66,12.91,41.72,11.13,8.07,0.00,1.00,0.00,0.00,24.21
3/13/2022,14:03:00,3/13/2022,22-0471-3,18471,1168.00,2.00,2.00,2.50,0.20,6.75,1.84,51.28,1.37,13.59,43.09,10.15,2.98,0.00,1.00,0.00,0.00,25.76
3/14/2022,13:57:00,3/14/2022,22-0473-1,79299,1169.00,2.00,2.00,2.50,0.10,6.83,1.61,54.50,0.03,9.30,46.70,10.00,8.70,0.00,1.00,0.00,0.00,23.03
3/15/2022,21:45:00,3/15/2022,22-0473-2,79300,1170.00,2.00,2.00,2.50,0.20,6.76,1.32,54.50,0.03,9.90,47.00,10.00,9.80,0.00,1.00,0.00,0.00,24.14
3/16/2022,11:17:00,3/16/2022,22-0473-3,18477,1171.00,2.00,2.00,2.50,0.10,6.71,1.31,54.04,0.90,8.94,40.20,10.51,6.87,0.00,1.00,0.00,0.00,20.77
3/17/2022,11:19:00,3/17/2022,22-0475-1,18465,1172.00,2.00,2.00,4.90,0.50,6.86,1.50,52.13,-1.57,12.97,42.41,7.76,3.15,0.00,1.00,0.00,0.00,21.65
3/18/2022,19:36:00,3/18/2022,22-0475-2,27106,1173.00,2.00,2.00,4.20,0.60,6.78,1.53,54.75,1.80,12.59,41.23,10.30,6.00,0.00,1.00,0.00,0.00,24.06
3/19/2022,9:18:00,3/19/2022,22-0475-3,18472,1174.00,2.00,2.00,6.30,0.60,6.70,1.64,55.32,2.01,9.35,41.53,8.24,6.95,0.00,1.00,0.00,0.00,22.02
3/20/2022,19:23:00,3/20/2022,22-0477-1,18473,1175.00,2.00,2.00,2.80,0.50,6.84,1.78,49.93,3.00,14.33,40.26,12.69,7.74,0.00,1.00,0.00,0.00,21.45
3/21/2022,12:18:00,3/21/2022,22-0477-2,18476,1176.00,2.00,2.00,2.80,0.30,6.88,1.64,51.66,1.21,9.65,39.83,12.55,4.00,0.00,1.00,0.00,0.00,24.01
3/22/2022,19:43:00,3/22/2022,22-0477-3,18479,1177.00,2.00,2.00,2.80,0.30,6.68,1.76,50.58,1.04,11.56,43.95,12.61,5.21,0.00,1.00,0.00,0.00,26.28
3/23/2022,16:13:00,3/23/2022,22-0479-1,18461,1178.00,2.00,2.00,2.80,0.20,6.80,1.54,53.75,1.63,13.92,41.81,8.36,7.47,0.00,1.00,0.00,0.00,24.85
3/24/2022,3:12:00,3/24/2022,22-0479-2,18463,1179.00,2.00,2.00,2.80,0.40,6.76,1.40,55.27,-1.50,14.04,42.12,11.79,6.14,0.00,1.00,0.00,0.00,25.84
3/25/2022,10:29:00,3/25/2022,22-0479-3,18474,1180.00,2.00,2.00,2.80,0.40,6.78,1.64,51.67,-0.32,11.56,45.53,9.04,5.36,0.00,1.00,0.00,0.00,21.85
3/26/2022,1:22:00,3/26/2022,22-0481-1,79298,1181.00,2.00,2.00,2.50,0.30,6.91,1.41,51.78,-0.15,9.28,45.63,10.66,7.11,0.00,1.00,0.00,0.00,21.19
3/27/2022,5:53:00,3/27/2022,22-0481-2,18475,1182.00,2.00,2.00,15.00,1.90,6.82,1.50,54.45,-1.56,9.13,39.93,7.65,3.09,0.00,1.00,0.00,0.00,24.86
3/28/2022,8:31:00,3/28/2022,22-0481-3,18480,1183.00,2.00,2.00,2.50,0.10,6.63,1.60,52.36,-0.94,9.66,39.67,8.60,8.84,0.00,1.00,0.00,0.00,24.23
3/29/2022,2:45:00,3/29/2022,22-0483-1,18464,1184.00,2.00,2.00,2.50,0.20,6.81,1.49,49.94,-1.66,13.02,44.60,13.04,5.96,0.00,1.00,0.00,0.00,22.95
3/30/2022,1:59:00,3/30/2022,22-0483-2,18469,1185.00,2.00,2.00,2.50,0.20,6.72,1.56,50.58,0.41,10.17,44.27,11.07,8.43,0.00,1.00,0.00,0.00,22.68
3/31/2022,13:59:00,3/31/2022,22-0483-3,27107,1186.00,2.00,2.00,2.80,0.20,6.73,1.53,52.27,0.45,11.20,43.60,12.19,3.72,0.00,1.00,0.00,0.00,23.34
4/1/2022,23:31:00,4/1/2022,22-0485-1,18466,1187.00,2.00,2.00,2.50,0.30,6.65,1.24,50.65,1.07,12.46,44.17,8.52,8.80,0.00,1.00,0.00,0.00,24.28
4/2/2022,6:08:00,4/2/2022,22-0485-2,18470,1188.00,2.00,2.00,2.50,0.40,6.74,1.52,50.45,0.28,11.33,40.31,9.71,5.93,0.00,1.00,0.00,0.00,25.87
4/3/2022,7:34:00,4/3/2022,22-0485-3,18471,1189.00,2.00,2.00,3.50,0.40,6.50,1.55,54.65,-2.79,12.48,42.06,10.92,8.64,0.00,1.00,0.00,0.00,23.12
4/4/2022,13:12:00,4/4/2022,22-0489-1,18465,1190.00,2.00,2.00,2.80,0.40,6.79,1.58,56.50,0.03,11.80,48.70,10.00,9.40,0.00,1.00,0.00,0.00,23.32
4/5/2022,4:52:00,4/5/2022,22-0489-2,18472,1191.00,2.00,2.00,6.30,0.70,6.85,1.52,64.60,0.03,11.80,46.40,10.00,9.30,0.00,1.00,0.00,0.00,21.08
4/6/2022,4:35:00,4/6/2022,22-0489-3,27106,1192.00,2.00,2.00,2.80,0.30,6.64,1.61,50.36,1.29,10.70,42.37,8.91,8.36,0.00,1.00,0.00,0.00,26.41
4/7/2022,7:00:00,4/7/2022,22-0491-1,18475,1193.00,2.00,2.00,2.50,0.30,6.79,1.46,52.39,-1.97,9.33,41.82,12.76,6.17,0.00,1.00,0.00,0.00,24.25
4/8/2022,18:15:00,4/8/2022,22-0491-2,18476,1194.00,2.00,2.00,2.80,0.30,6.70,1.44,52.36,-0.72,9.77,41.73,11.41,3.15,0.00,1.00,0.00,0.00,20.94
4/9/2022,6:54:00,4/9/2022,22-0491-3,79300,1195.00,2.00,2.00,2.80,0.40,6.86,1.36,54.39,-2.44,13.58,41.35,13.05,8.90,0.00,1.00,0.00,0.00,21.90
4/10/2022,22:45:00,4/10/2022,22-0493-1,18473,1196.00,2.00,2.00,2.50,0.20,6.67,1.60,49.55,-2.69,14.63,40.54,11.03,5.49,0.00,1.00,0.00,0.00,22.78
4/11/2022,16:50:00,4/11/2022,22-0493-2,18477,1197.00,2.00,2.00,3.50,0.40,6.97,1.43,50.69,1.06,11.28,45.21,8.90,2.91,0.00,1.00,0.00,0.00,23.42
4/12/2022,20:41:00,4/12/2022,22-0493-3,18479,1198.00,2.00,2.00,4.90,0.50,6.73,1.58,49.64,0.08,12.84,41.99,11.15,4.81,0.00,1.00,0.00,0.00,23.12
4/13/2022,15:54:00,4/13/2022,22-0495-1,18461,1199.00,2.00,2.00,3.50,0.40,6.61,1.51,55.21,-2.42,9.45,40.65,13.00,5.22,0.00,1.00,0.00,0.00,23.48
4/14/2022,23:55:00,4/14/2022,22-0495-2,18463,1200.00,2.00,2.00,4.20,0.50,6.72,1.61,55.25,-1.61,13.64,41.35,9.71,3.63,0.00,1.00,0.00,0.00,21.20
4/15/2022,3:06:00,4/15/2022,22-0495-3,18474,1201.00,2.00,2.00,4.50,0.40,6.73,1.59,53.71,2.22,11.71,45.24,9.94,6.84,0.00,1.00,0.00,0.00,21.38
4/16/2022,4:05:00,4/16/2022,22-0497-1,79298,1202.00,2.00,2.00,8.40,0.40,6.70,1.57,54.03,-2.60,13.72,42.99,7.76,5.34,0.00,1.00,0.00,0.00,23.17
4/17/2022,14:41:00,4/17/2022,22-0497-2,18475,1203.00,2.00,2.00,7.70,0.40,6.61,1.39,49.51,1.85,11.32,42.58,8.02,8.84,0.00,1.00,0.00,0.00,20.89
4/18/2022,16:47:00,4/18/2022,22-0497-3,18480,1204.00,2.00,2.00,2.50,0.10,6.65,1.51,50.89,0.11,10.21,40.30,11.38,7.59,0.00,1.00,0.00,0.00,24.03
4/19/2022,4:04:00,4/19/2022,22-0499-1,27107,1205.00,2.00,2.00,4.90,0.50,6.70,1.59,53.86,0.81,11.30,43.97,10.48,7.39,0.00,1.00,0.00,0.00,21.26
